"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","ERUPTION YEAR","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","sum_fe","Sum Oxides","CITATION_ID","References"
"latit","2004","[6919] EWART A. (2004)","samp. SM116A",NA,"ETENDEKA PROVINCE / NORTHERN ETENDEKA PROVINCE - NAMIBIA / ELLIOTT QUARTZ LATITE",NA,-18.7538,12.375,-18.7538,12.375,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ",NA,NA,"WHOLE ROCK",70.21,0.94,12.84,2.76,0.91,4.03,3.19,0.27,1.04,4.72,99.87,"6919","[6919] EWART A., MARSH J. S., MILNER D. M., DUNCAN A. R., KAMBER B. S., ARMSTRONG R. A.:   PETROLOGY AND GEOCHEMISTRY OF EARLY CRETACEOUS BIMODAL CONTINENTAL FLOOD VOLCANISM OF THE NW ETENDEKA, NAMIBIA. PART 2: CHARACTERISTICS AND PETROGENESIS OF THE HIGH-TI LATITE AND HIGH-TI AND LOW-TI VOLUMINOUS QUARTZ LATITE ERUPTIVES |  J. PETROL. 45    [2004]  107-138  | doi: 10.1093/petrology/egg082"
"latit","2004","[6919] EWART A. (2004)","samp. KLS911",NA,"ETENDEKA PROVINCE / NORTHERN ETENDEKA PROVINCE - NAMIBIA / LOWER COASTAL LATITE",NA,-20.065,12.1412,-20.065,12.1412,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ",NA,NA,"WHOLE ROCK",68.13,0.88,13.31,2.2,1.55,5.18,3.06,0.28,2.17,5.29,99.88,"6919","[6919] EWART A., MARSH J. S., MILNER D. M., DUNCAN A. R., KAMBER B. S., ARMSTRONG R. A.:   PETROLOGY AND GEOCHEMISTRY OF EARLY CRETACEOUS BIMODAL CONTINENTAL FLOOD VOLCANISM OF THE NW ETENDEKA, NAMIBIA. PART 2: CHARACTERISTICS AND PETROGENESIS OF THE HIGH-TI LATITE AND HIGH-TI AND LOW-TI VOLUMINOUS QUARTZ LATITE ERUPTIVES |  J. PETROL. 45    [2004]  107-138  | doi: 10.1093/petrology/egg082"
"latit","2004","[6919] EWART A. (2004)","samp. KLS918",NA,"ETENDEKA PROVINCE / NORTHERN ETENDEKA PROVINCE - NAMIBIA / LOWER COASTAL LATITE",NA,-19.941,12.0323,-19.941,12.0323,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ",NA,NA,"WHOLE ROCK",69.32,0.89,13.1,3.27,1.33,2.77,3.64,0.28,3.38,5.3,99.9,"6919","[6919] EWART A., MARSH J. S., MILNER D. M., DUNCAN A. R., KAMBER B. S., ARMSTRONG R. A.:   PETROLOGY AND GEOCHEMISTRY OF EARLY CRETACEOUS BIMODAL CONTINENTAL FLOOD VOLCANISM OF THE NW ETENDEKA, NAMIBIA. PART 2: CHARACTERISTICS AND PETROGENESIS OF THE HIGH-TI LATITE AND HIGH-TI AND LOW-TI VOLUMINOUS QUARTZ LATITE ERUPTIVES |  J. PETROL. 45    [2004]  107-138  | doi: 10.1093/petrology/egg082"
"latit","1976","[715] GUNN B. M. (1976)","samp. VA0261",NA,"CAPE VERDE ISLANDS / SAO ANTAO",NA,17.15,-25.02,17.15,-25.02,"SUBAERIAL","VOLCANIC ROCK","LATITE, NEPHELINE",NA,NA,"WHOLE ROCK",47.59,2.32,20.38,6.03,3.07,3.03,9.22,0.6,NA,6.811486,99.051486,"715","[715] GUNN B. M., WATKINS N. D.:   GEOCHEMISTRY OF THE CAPE VERDE ISLANDS AND FERNANDIO DE NORONHA |  BULL. GEOL. SOC. AM. 87    [1976]  1089-1100  | doi: 10.1130/0016-7606(1976)87<1089:GOTCVI>2.0.CO;2"
"latit","1976","[715] GUNN B. M. (1976)","samp. VA0081",NA,"CAPE VERDE ISLANDS / SAO ANTAO","DEEP ROAD CUT",17.17,-25.08,17.17,-25.08,"SUBAERIAL","VOLCANIC ROCK","LATITE, NEPHELINE",NA,NA,"WHOLE ROCK",50.32,2.65,19.04,6.69,2.51,3.21,6.76,0.5,NA,7.315374,98.995374,"715","[715] GUNN B. M., WATKINS N. D.:   GEOCHEMISTRY OF THE CAPE VERDE ISLANDS AND FERNANDIO DE NORONHA |  BULL. GEOL. SOC. AM. 87    [1976]  1089-1100  | doi: 10.1130/0016-7606(1976)87<1089:GOTCVI>2.0.CO;2"
"latit","1976","[715] GUNN B. M. (1976)","samp. VT0343",NA,"CAPE VERDE ISLANDS / SANTIAGO","SW OF AIRPORT",14.92,-23.53,14.92,-23.53,"SUBAERIAL","VOLCANIC ROCK","LATITE, NEPHELINE",NA,NA,"WHOLE ROCK",55.33,0.31,23.64,2.06,1.24,6.02,7.98,0,NA,2.906354,99.486354,"715","[715] GUNN B. M., WATKINS N. D.:   GEOCHEMISTRY OF THE CAPE VERDE ISLANDS AND FERNANDIO DE NORONHA |  BULL. GEOL. SOC. AM. 87    [1976]  1089-1100  | doi: 10.1130/0016-7606(1976)87<1089:GOTCVI>2.0.CO;2"
"latit","1976","[715] GUNN B. M. (1976)","samp. VS0103",NA,"CAPE VERDE ISLANDS / SAL",NA,16.73,-22.98,16.73,-22.98,"SUBAERIAL","VOLCANIC ROCK","LATITE, NEPHELINE",NA,NA,"WHOLE ROCK",52.58,1.68,19.35,4.82,1.78,3.84,7.4,0.38,NA,7.207398,99.037398,"715","[715] GUNN B. M., WATKINS N. D.:   GEOCHEMISTRY OF THE CAPE VERDE ISLANDS AND FERNANDIO DE NORONHA |  BULL. GEOL. SOC. AM. 87    [1976]  1089-1100  | doi: 10.1130/0016-7606(1976)87<1089:GOTCVI>2.0.CO;2"
"latit","1976","[715] GUNN B. M. (1976)","samp. FN0143",NA,"FERNANDO DE NORONHA ARCHIPELAGO / FERNANDO DE NORONHA / REMEDIOS FORMATION",NA,-3.85,-32.42,-3.85,-32.42,"SUBAERIAL","VOLCANIC ROCK","LATITE, NEPHELINE",NA,NA,"WHOLE ROCK",52.44,1.43,18.81,5.59,3.48,4.87,6.37,0.29,NA,5.902688,99.182688,"715","[715] GUNN B. M., WATKINS N. D.:   GEOCHEMISTRY OF THE CAPE VERDE ISLANDS AND FERNANDIO DE NORONHA |  BULL. GEOL. SOC. AM. 87    [1976]  1089-1100  | doi: 10.1130/0016-7606(1976)87<1089:GOTCVI>2.0.CO;2"
"tristanit","1986","[717] CORNEN G. (1986)","samp. FN17",NA,"FERNANDO DE NORONHA ARCHIPELAGO / FERNANDO DE NORONHA",NA,-3.85,-32.42,-3.85,-32.42,"SUBAERIAL","VOLCANIC ROCK","TRISTANITE",NA,NA,"WHOLE ROCK",51.16,1.25,19.53,3.83,1.6,5.38,6.3,0.26,5.02,4.570984,93.880984,"717","[717] CORNEN G.:   IDENTIFICATION OF MAGMA SERIES FROM THE BRAZILIAN ISLAND OF FERNANDO DE NORONHA, SOUTH ATLANTIC OCEAN |  COMPT. REND. ACAD. SCI. PARIS SER. 2A 303    [1986]  1455-1460"
"latit","1999","[7674] SCHREIBER U. (1999)","samp. 11.15",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / WESTERWALD","BITTERSBERG",50.6,7.78,50.6,7.78,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",57.81,1.4,19.05,5.02,1.76,3.95,4.46,0.41,NA,5.8397,99.6997,"7674","[7674] SCHREIBER U., ANDERS D., KOPPEN J.:   MIXING AND CHEMICAL INTERDIFFUSION OF TRACHYTIC AND LATITIC MAGMA IN A SUBVOLCANIC COMPLEX OF THE TERTIARY WESTERWALD (GERMANY) |  LITHOS 46    [1999]  695-714  | doi: 10.1016/S0024-4937(98)00091-7"
"latit","1999","[7674] SCHREIBER U. (1999)","samp. 11.19",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / WESTERWALD","BITTERSBERG",50.6,7.78,50.6,7.78,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",57.64,1.06,19.38,5.1,1.23,4.09,6.1,0.31,NA,4.806754,99.716754,"7674","[7674] SCHREIBER U., ANDERS D., KOPPEN J.:   MIXING AND CHEMICAL INTERDIFFUSION OF TRACHYTIC AND LATITIC MAGMA IN A SUBVOLCANIC COMPLEX OF THE TERTIARY WESTERWALD (GERMANY) |  LITHOS 46    [1999]  695-714  | doi: 10.1016/S0024-4937(98)00091-7"
"latit","2003","[7684] PERINI G. (2003)","samp. VS212",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE CIMINO","MONTE CIMINO",42.3,12.25,42.3,12.25,"SUBAERIAL","VOLCANIC ROCK","LATITE, OLIVINE",NA,NA,"WHOLE ROCK",55.2,0.99,14.1,6.78,7.9,5.65,1.66,0.34,0.59,5.236836,97.856836,"7684","[7684] PERINI G., TEPLEY F. J.; III, DAVIDSON J. P., CONTICELLI S.:   THE ORIGIN OF K-FELDSPAR MEGACRYSTS HOSTED IN ALKALINE POTASSIC ROCKS FROM CENTRAL ITALY: A TRACK FOR LOW-PRESSURE PROCESSES IN MAFIC MAGMAS |  LITHOS 66    [2003]  223-240  | doi: 10.1016/S0024-4937(02)00221-9"
"latit","2003","[7684] PERINI G. (2003)","samp. VS 238",142393,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE CIMINO / SANTA LUCIA LAVA FLOW","WEST OF SORIANO, PALLANZANA",42.4236,12.2311,42.4236,12.2311,"SUBAERIAL","VOLCANIC ROCK","LATITE, OLIVINE",NA,NA,"WHOLE ROCK",57.5,1,15.2,5.7,7.24,5.58,1.58,0.29,0.88,4.81393,98.90393,"7684","[7684] PERINI G., TEPLEY F. J.; III, DAVIDSON J. P., CONTICELLI S.:   THE ORIGIN OF K-FELDSPAR MEGACRYSTS HOSTED IN ALKALINE POTASSIC ROCKS FROM CENTRAL ITALY: A TRACK FOR LOW-PRESSURE PROCESSES IN MAFIC MAGMAS |  LITHOS 66    [2003]  223-240  | doi: 10.1016/S0024-4937(02)00221-9"
"latit","2003","[7684] PERINI G. (2003)","samp. VCO155",142189,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / VICO / POGGIO NIBBIO TEPHRA","POGGIO NIBBIO",42.3631,12.7314,42.3631,12.7314,"SUBAERIAL","VOLCANIC ROCK","LATITE, OLIVINE",NA,NA,"WHOLE ROCK",57.1,0.62,16.7,6.05,5.67,5.74,2.71,0.16,0.3,4.696956,99.446956,"7684","[7684] PERINI G., TEPLEY F. J.; III, DAVIDSON J. P., CONTICELLI S.:   THE ORIGIN OF K-FELDSPAR MEGACRYSTS HOSTED IN ALKALINE POTASSIC ROCKS FROM CENTRAL ITALY: A TRACK FOR LOW-PRESSURE PROCESSES IN MAFIC MAGMAS |  LITHOS 66    [2003]  223-240  | doi: 10.1016/S0024-4937(02)00221-9"
"latit","1999","[7827] LANDI P. (1999)","samp. SM8",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / POMICI DI BASE ERUPTION","SECTION 23",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",53.71,0.82,17.83,7.84,2.3,5.54,3.19,0.4,1.56,7.746074,99.376074,"7827","[7827] LANDI P., BERTAGNINI A., ROSI M.:   CHEMICAL ZONING AND CRYSTALLIZATION MECHANISMS IN THE MAGMA CHAMBER OF THE POMICI DI BASE PLINIAN ERUPTION OF SOMMA-VESUVIUS (ITALY) |  CONTRIB. MINERAL. PETROL. 135    [1999]  179-197  | doi: 10.1007/s004100050505"
"latit","1999","[7827] LANDI P. (1999)","samp. SM24",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / POMICI DI BASE ERUPTION","SECTION 3, REFERENCE OUTCROP 10 KM TO THE EAST OF THE VOLCANO",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",58.31,0.61,18.05,4.89,1.27,7.57,3.2,0.21,2.54,5.452426,99.562426,"7827","[7827] LANDI P., BERTAGNINI A., ROSI M.:   CHEMICAL ZONING AND CRYSTALLIZATION MECHANISMS IN THE MAGMA CHAMBER OF THE POMICI DI BASE PLINIAN ERUPTION OF SOMMA-VESUVIUS (ITALY) |  CONTRIB. MINERAL. PETROL. 135    [1999]  179-197  | doi: 10.1007/s004100050505"
"latit","1999","[7827] LANDI P. (1999)","samp. SM23",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / POMICI DI BASE ERUPTION","SECTION 3, REFERENCE OUTCROP 10 KM TO THE EAST OF THE VOLCANO",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",57.15,0.66,17.75,5.5,1.33,7.6,3.2,0.22,2.16,6.08936,99.49936,"7827","[7827] LANDI P., BERTAGNINI A., ROSI M.:   CHEMICAL ZONING AND CRYSTALLIZATION MECHANISMS IN THE MAGMA CHAMBER OF THE POMICI DI BASE PLINIAN ERUPTION OF SOMMA-VESUVIUS (ITALY) |  CONTRIB. MINERAL. PETROL. 135    [1999]  179-197  | doi: 10.1007/s004100050505"
"latit","1999","[7827] LANDI P. (1999)","samp. SM22",142883,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / POMICI DI BASE ERUPTION","SECTION 3, REFERENCE OUTCROP 10 KM TO THE EAST OF THE VOLCANO",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",55.98,0.76,18.1,6.41,1.81,6.34,2.76,0.32,2.19,6.971184,99.451184,"7827","[7827] LANDI P., BERTAGNINI A., ROSI M.:   CHEMICAL ZONING AND CRYSTALLIZATION MECHANISMS IN THE MAGMA CHAMBER OF THE POMICI DI BASE PLINIAN ERUPTION OF SOMMA-VESUVIUS (ITALY) |  CONTRIB. MINERAL. PETROL. 135    [1999]  179-197  | doi: 10.1007/s004100050505"
"latit","1999","[7827] LANDI P. (1999)","samp. SM80",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / POMICI DI BASE ERUPTION","SECTION 3, REFERENCE OUTCROP 10 KM TO THE EAST OF THE VOLCANO",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",54.76,0.85,17.94,7.16,2,5.38,2.68,0.37,2.34,8.220002,99.360002,"7827","[7827] LANDI P., BERTAGNINI A., ROSI M.:   CHEMICAL ZONING AND CRYSTALLIZATION MECHANISMS IN THE MAGMA CHAMBER OF THE POMICI DI BASE PLINIAN ERUPTION OF SOMMA-VESUVIUS (ITALY) |  CONTRIB. MINERAL. PETROL. 135    [1999]  179-197  | doi: 10.1007/s004100050505"
"latit","1999","[7827] LANDI P. (1999)","samp. SM81",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / POMICI DI BASE ERUPTION","SECTION 3, REFERENCE OUTCROP 10 KM TO THE EAST OF THE VOLCANO",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",53.73,0.87,17.77,7.92,2.28,5.65,2.6,0.4,2.02,8.143048,99.363048,"7827","[7827] LANDI P., BERTAGNINI A., ROSI M.:   CHEMICAL ZONING AND CRYSTALLIZATION MECHANISMS IN THE MAGMA CHAMBER OF THE POMICI DI BASE PLINIAN ERUPTION OF SOMMA-VESUVIUS (ITALY) |  CONTRIB. MINERAL. PETROL. 135    [1999]  179-197  | doi: 10.1007/s004100050505"
"latit","1999","[7827] LANDI P. (1999)","samp. SM82",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / POMICI DI BASE ERUPTION","SECTION 3, REFERENCE OUTCROP 10 KM TO THE EAST OF THE VOLCANO",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",54.22,0.86,17.8,7.74,2.18,5.52,2.44,0.4,2.31,8.220102,99.380102,"7827","[7827] LANDI P., BERTAGNINI A., ROSI M.:   CHEMICAL ZONING AND CRYSTALLIZATION MECHANISMS IN THE MAGMA CHAMBER OF THE POMICI DI BASE PLINIAN ERUPTION OF SOMMA-VESUVIUS (ITALY) |  CONTRIB. MINERAL. PETROL. 135    [1999]  179-197  | doi: 10.1007/s004100050505"
"latit","1999","[7827] LANDI P. (1999)","samp. SM21",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / POMICI DI BASE ERUPTION","SECTION 3, REFERENCE OUTCROP 10 KM TO THE EAST OF THE VOLCANO",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",53.96,0.84,18.08,7.74,2.38,5.71,2.74,0.41,1.82,7.55914,99.41914,"7827","[7827] LANDI P., BERTAGNINI A., ROSI M.:   CHEMICAL ZONING AND CRYSTALLIZATION MECHANISMS IN THE MAGMA CHAMBER OF THE POMICI DI BASE PLINIAN ERUPTION OF SOMMA-VESUVIUS (ITALY) |  CONTRIB. MINERAL. PETROL. 135    [1999]  179-197  | doi: 10.1007/s004100050505"
"latit","1999","[7827] LANDI P. (1999)","samp. SM20",142891,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / POMICI DI BASE ERUPTION","SECTION 3, REFERENCE OUTCROP 10 KM TO THE EAST OF THE VOLCANO",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",53.69,0.86,18.11,7.79,2.43,5.85,2.55,0.43,1.52,7.728178,99.438178,"7827","[7827] LANDI P., BERTAGNINI A., ROSI M.:   CHEMICAL ZONING AND CRYSTALLIZATION MECHANISMS IN THE MAGMA CHAMBER OF THE POMICI DI BASE PLINIAN ERUPTION OF SOMMA-VESUVIUS (ITALY) |  CONTRIB. MINERAL. PETROL. 135    [1999]  179-197  | doi: 10.1007/s004100050505"
"latit","1998","[8070] ROGERS N. W.(1998)  [GeoReM [1223] ]","samp. S46",NA,"EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / BUFUMBIRA VOLCANIC FIELD","SABINYO, BUFUMBIRA REGION",-1.17,29.58,-1.17,29.58,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",48.16,3.37,15.9,8.2,5.13,3.52,2.76,0.55,NA,10.545656,98.135656,"8070","[8070] ROGERS N. W., JAMES D. E., KELLEY S. P., DE MULDER M.:   THE GENERATION OF POTASSIC LAVAS FROM THE EASTERN VIRUNGA PROVINCE, RWANDA |  J. PETROL. 39    [1998]  1223-1247  | GeoReM-id: 1223 | doi: 10.1093/petroj/39.6.1223"
"latit","1998","[8070] ROGERS N. W.(1998)  [GeoReM [1223] ]","samp. S47",NA,"EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / BUFUMBIRA VOLCANIC FIELD","SABINYO, BUFUMBIRA REGION",-1.17,29.58,-1.17,29.58,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",55.85,2.35,15.64,5.19,3.09,4.73,3.27,0.54,NA,7.819262,98.479262,"8070","[8070] ROGERS N. W., JAMES D. E., KELLEY S. P., DE MULDER M.:   THE GENERATION OF POTASSIC LAVAS FROM THE EASTERN VIRUNGA PROVINCE, RWANDA |  J. PETROL. 39    [1998]  1223-1247  | GeoReM-id: 1223 | doi: 10.1093/petroj/39.6.1223"
"latit","1998","[8070] ROGERS N. W.(1998)  [GeoReM [1223] ]","samp. S53",NA,"EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / BUFUMBIRA VOLCANIC FIELD","SABINYO, BUFUMBIRA REGION",-1.17,29.58,-1.17,29.58,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",62.23,1.25,15.59,3.51,1.93,5.08,3.19,0.42,NA,5.08387,98.28387,"8070","[8070] ROGERS N. W., JAMES D. E., KELLEY S. P., DE MULDER M.:   THE GENERATION OF POTASSIC LAVAS FROM THE EASTERN VIRUNGA PROVINCE, RWANDA |  J. PETROL. 39    [1998]  1223-1247  | GeoReM-id: 1223 | doi: 10.1093/petroj/39.6.1223"
"latit","1998","[8070] ROGERS N. W.(1998)  [GeoReM [1223] ]","samp. S54",NA,"EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / BUFUMBIRA VOLCANIC FIELD","SABINYO, BUFUMBIRA REGION",-1.17,29.58,-1.17,29.58,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",56.42,2.28,15.24,5.44,3.46,4.63,3.26,0.51,NA,7.684292,98.924292,"8070","[8070] ROGERS N. W., JAMES D. E., KELLEY S. P., DE MULDER M.:   THE GENERATION OF POTASSIC LAVAS FROM THE EASTERN VIRUNGA PROVINCE, RWANDA |  J. PETROL. 39    [1998]  1223-1247  | GeoReM-id: 1223 | doi: 10.1093/petroj/39.6.1223"
"latit","1998","[8070] ROGERS N. W.(1998)  [GeoReM [1223] ]","samp. S55",NA,"EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / BUFUMBIRA VOLCANIC FIELD","SABINYO, BUFUMBIRA REGION",-1.17,29.58,-1.17,29.58,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",57.7,2,15.31,5.07,3.23,4.72,3.01,0.48,NA,7.126416,98.646416,"8070","[8070] ROGERS N. W., JAMES D. E., KELLEY S. P., DE MULDER M.:   THE GENERATION OF POTASSIC LAVAS FROM THE EASTERN VIRUNGA PROVINCE, RWANDA |  J. PETROL. 39    [1998]  1223-1247  | GeoReM-id: 1223 | doi: 10.1093/petroj/39.6.1223"
"latit","1998","[8070] ROGERS N. W.(1998)  [GeoReM [1223] ]","samp. S56",NA,"EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / BUFUMBIRA VOLCANIC FIELD","SABINYO, BUFUMBIRA REGION",-1.17,29.58,-1.17,29.58,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",61.9,1.47,15.28,3.91,2.25,5,3.25,0.4,NA,5.506776,98.966776,"8070","[8070] ROGERS N. W., JAMES D. E., KELLEY S. P., DE MULDER M.:   THE GENERATION OF POTASSIC LAVAS FROM THE EASTERN VIRUNGA PROVINCE, RWANDA |  J. PETROL. 39    [1998]  1223-1247  | GeoReM-id: 1223 | doi: 10.1093/petroj/39.6.1223"
"latit","1984","[8212] POLI G. (1984)","samp. CIM 77-16",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE CIMINO","CAVA PIAGGE",42.4,12.22,42.4,12.22,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",57.43,0.85,15.99,6.82,6.3,5.01,1.81,0.31,0.51,4.757756,99.277756,"8212","[8212] POLI G., FREY F. A., FERRARA G.:   GEOCHEMICAL CHARACTERISTICS OF THE SOUTH TUSCANY (ITALY) VOLCANIC PROVINCE: CONSTRAINTS ON LAVA PETROGENESIS |  CHEM. GEOL. 43    [1984]  203-221  | doi: 10.1016/0009-2541(84)90049-4"
"latit","1984","[8212] POLI G. (1984)","samp. CIM 77-6",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE CIMINO","CAVA PIAGGE",42.4,12.22,42.4,12.22,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",60.25,0.75,15.8,5.44,4.5,5.36,2.14,0.31,0.59,4.617676,99.167676,"8212","[8212] POLI G., FREY F. A., FERRARA G.:   GEOCHEMICAL CHARACTERISTICS OF THE SOUTH TUSCANY (ITALY) VOLCANIC PROVINCE: CONSTRAINTS ON LAVA PETROGENESIS |  CHEM. GEOL. 43    [1984]  203-221  | doi: 10.1016/0009-2541(84)90049-4"
"latit","1984","[8212] POLI G. (1984)","samp. CIM 77-9",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE CIMINO","CAVA PIAGGE",42.4,12.22,42.4,12.22,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",61.75,0.89,17,4.32,2.35,5.18,2.54,0.29,1.01,4.458778,98.778778,"8212","[8212] POLI G., FREY F. A., FERRARA G.:   GEOCHEMICAL CHARACTERISTICS OF THE SOUTH TUSCANY (ITALY) VOLCANIC PROVINCE: CONSTRAINTS ON LAVA PETROGENESIS |  CHEM. GEOL. 43    [1984]  203-221  | doi: 10.1016/0009-2541(84)90049-4"
"latit","1984","[8212] POLI G. (1984)","samp. MA 77-14",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE AMIATA",NA,42.88,11.62,42.88,11.62,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ",NA,NA,"WHOLE ROCK",62.05,0.63,16.43,4.46,3.36,5.7,1.92,0.24,0.48,4.18407,98.97407,"8212","[8212] POLI G., FREY F. A., FERRARA G.:   GEOCHEMICAL CHARACTERISTICS OF THE SOUTH TUSCANY (ITALY) VOLCANIC PROVINCE: CONSTRAINTS ON LAVA PETROGENESIS |  CHEM. GEOL. 43    [1984]  203-221  | doi: 10.1016/0009-2541(84)90049-4"
"latit","1984","[8212] POLI G. (1984)","samp. MA 77-24",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / MONTE AMIATA",NA,42.88,11.62,42.88,11.62,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ",NA,NA,"WHOLE ROCK",65.41,0.51,15.24,3.45,1.82,4.65,2.44,0.15,1.75,3.986114,97.656114,"8212","[8212] POLI G., FREY F. A., FERRARA G.:   GEOCHEMICAL CHARACTERISTICS OF THE SOUTH TUSCANY (ITALY) VOLCANIC PROVINCE: CONSTRAINTS ON LAVA PETROGENESIS |  CHEM. GEOL. 43    [1984]  203-221  | doi: 10.1016/0009-2541(84)90049-4"
